TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9035527","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Lightly Played","0.07","","1.5400","0.0500","","0","",""
"9035528","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Moderately Played","","","1.7900","0.3000","","0","",""
"9035529","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9035530","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9035531","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Near Mint Foil","0.17","","1.5100","0.0200","","0","",""
"9035532","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Lightly Played Foil","0.10","","1.5900","0.1000","","0","",""
"9035533","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Moderately Played Foil","","","","","","0","",""
"9035534","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Heavily Played Foil","","","","","","0","",""
"9035535","Riftbound League of Legends Trading Card Game","Spiritforged","Aspiring Engineer","","061/221","Common","Damaged Foil","","","","","","0","",""
"9037757","Riftbound League of Legends Trading Card Game","Spiritforged","Assembly Rig","","019/221","Rare","Near Mint Foil","0.11","","1.5000","0.0100","","0","",""
"9037758","Riftbound League of Legends Trading Card Game","Spiritforged","Assembly Rig","","019/221","Rare","Lightly Played Foil","0.24","","1.6400","0.1500","","0","",""
"9037759","Riftbound League of Legends Trading Card Game","Spiritforged","Assembly Rig","","019/221","Rare","Moderately Played Foil","","","1.7400","0.2500","","0","",""
"9037760","Riftbound League of Legends Trading Card Game","Spiritforged","Assembly Rig","","019/221","Rare","Heavily Played Foil","","","","","","0","",""
"9037761","Riftbound League of Legends Trading Card Game","Spiritforged","Assembly Rig","","019/221","Rare","Damaged Foil","","","99.0000","99.0000","","0","",""
"9034862","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant","","050/221","Rare","Near Mint Foil","0.19","","1.5900","0.1000","","0","",""
"9034863","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant","","050/221","Rare","Lightly Played Foil","0.20","","1.6900","0.1900","","0","",""
"9034864","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant","","050/221","Rare","Moderately Played Foil","","","","","","0","",""
"9034865","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant","","050/221","Rare","Heavily Played Foil","","","","","","0","",""
"9034866","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant","","050/221","Rare","Damaged Foil","","","","","","0","",""
"9034851","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant (Alternate Art)","","050a/221","Showcase","Near Mint Foil","0.75","","1.9900","0.5000","","0","",""
"9034852","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant (Alternate Art)","","050a/221","Showcase","Lightly Played Foil","1.19","","2.6400","1.1500","","0","",""
"9034853","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant (Alternate Art)","","050a/221","Showcase","Moderately Played Foil","0.70","","","","","0","",""
"9034854","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant (Alternate Art)","","050a/221","Showcase","Heavily Played Foil","","","","","","0","",""
"9034855","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Ascendant (Alternate Art)","","050a/221","Showcase","Damaged Foil","","","","","","0","",""
"9018613","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands","","197/221","Rare","Near Mint Foil","0.25","","1.5700","0.0800","","0","",""
"9018614","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands","","197/221","Rare","Lightly Played Foil","0.16","","1.6900","0.2000","","0","",""
"9018615","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands","","197/221","Rare","Moderately Played Foil","0.03","","20.0500","0.0600","","0","",""
"9018616","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands","","197/221","Rare","Heavily Played Foil","","","","","","0","",""
"9018617","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands","","197/221","Rare","Damaged Foil","","","","","","0","",""
"9037541","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands (Overnumbered)","","247/221","Showcase","Near Mint Foil","122.17","","124.9800","124.9800","","0","",""
"9037542","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands (Overnumbered)","","247/221","Showcase","Lightly Played Foil","85.07","","","","","0","",""
"9037543","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands (Overnumbered)","","247/221","Showcase","Moderately Played Foil","94.99","","","","","0","",""
"9037544","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands (Overnumbered)","","247/221","Showcase","Heavily Played Foil","","","","","","0","",""
"9037545","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Emperor of the Sands (Overnumbered)","","247/221","Showcase","Damaged Foil","","","","","","0","",""
"9035371","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign","","177/221","Epic","Near Mint Foil","7.91","","9.0000","8.0000","","0","",""
"9035372","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign","","177/221","Epic","Lightly Played Foil","6.73","","10.1500","9.1600","","0","",""
"9035373","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign","","177/221","Epic","Moderately Played Foil","3.00","","","","","0","",""
"9035374","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign","","177/221","Epic","Heavily Played Foil","","","","","","0","",""
"9035375","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign","","177/221","Epic","Damaged Foil","","","","","","0","",""
"9035386","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign (Alternate Art)","","177a/221","Showcase","Near Mint Foil","7.28","","8.4900","8.4900","","0","",""
"9035387","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign (Alternate Art)","","177a/221","Showcase","Lightly Played Foil","5.88","","11.9900","7.0000","","0","",""
"9035388","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign (Alternate Art)","","177a/221","Showcase","Moderately Played Foil","0.70","","","","","0","",""
"9035389","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign (Alternate Art)","","177a/221","Showcase","Heavily Played Foil","","","","","","0","",""
"9035390","Riftbound League of Legends Trading Card Game","Spiritforged","Azir, Sovereign (Alternate Art)","","177a/221","Showcase","Damaged Foil","","","","","","0","",""
"9035152","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial","","079/221","Rare","Near Mint Foil","0.17","","1.5900","0.1000","","0","",""
"9035153","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial","","079/221","Rare","Lightly Played Foil","0.23","","1.6900","0.2000","","0","",""
"9035154","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial","","079/221","Rare","Moderately Played Foil","","","1.7400","0.2500","","0","",""
"9035155","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial","","079/221","Rare","Heavily Played Foil","","","","","","0","",""
"9035156","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial","","079/221","Rare","Damaged Foil","","","","","","0","",""
"9046899","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Overnumbered)","","228/221","Showcase","Near Mint Foil","63.48","","64.3500","63.1300","","0","",""
"9046900","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Overnumbered)","","228/221","Showcase","Lightly Played Foil","42.32","","","","","0","",""
"9046901","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Overnumbered)","","228/221","Showcase","Moderately Played Foil","","","","","","0","",""
"9046902","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Overnumbered)","","228/221","Showcase","Heavily Played Foil","","","","","","0","",""
"9046903","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Overnumbered)","","228/221","Showcase","Damaged Foil","49.99","","","","","0","",""
"9046954","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Signature)","","228*/221","Showcase","Near Mint Foil","435.16","","661.4900","660.0000","1","0","1400.0000",""
"9046955","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Signature)","","228*/221","Showcase","Lightly Played Foil","300.00","","1000.0000","1000.0000","","0","",""
"9046956","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Signature)","","228*/221","Showcase","Moderately Played Foil","","","","","","0","",""
"9046957","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Signature)","","228*/221","Showcase","Heavily Played Foil","","","","","","0","",""
"9046958","Riftbound League of Legends Trading Card Game","Spiritforged","Bard, Mercurial (Signature)","","228*/221","Showcase","Damaged Foil","","","","","","0","",""
"9037682","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Near Mint","0.19","","1.5300","0.0400","","0","",""
"9037683","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Lightly Played","0.22","","1.5600","0.0700","","0","",""
"9037684","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Moderately Played","","","1.6800","0.1900","","0","",""
"9037685","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Heavily Played","","","","","","0","",""
"9037686","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Damaged","","","99.0000","99.0000","","0","",""
"9037687","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Near Mint Foil","0.45","","1.7100","0.2200","","0","",""
"9037688","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Lightly Played Foil","1.05","","1.9200","0.4300","","0","",""
"9037689","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Moderately Played Foil","","","","","","0","",""
"9037690","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9037691","Riftbound League of Legends Trading Card Game","Spiritforged","Battering Ram","","012/221","Uncommon","Damaged Foil","","","","","","0","",""
"9037932","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Near Mint","0.11","","1.5000","0.0100","","0","",""
"9037933","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Lightly Played","0.13","","1.5900","0.1000","","0","",""
"9037934","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Moderately Played","","","","","","0","",""
"9037935","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Heavily Played","","","","","","0","",""
"9037936","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Damaged","","","99.0000","99.0000","","0","",""
"9037937","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Near Mint Foil","0.30","","1.6400","0.1500","","0","",""
"9037938","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Lightly Played Foil","0.37","","1.8500","0.3600","","0","",""
"9037939","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Moderately Played Foil","","","","","","0","",""
"9037940","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9037941","Riftbound League of Legends Trading Card Game","Spiritforged","Beast Below","","132/221","Uncommon","Damaged Foil","","","","","","0","",""
"9027155","Riftbound League of Legends Trading Card Game","Spiritforged","Bellows Breath","","080/221","Rare","Near Mint Foil","3.58","","4.4300","2.9400","","0","",""
"9027156","Riftbound League of Legends Trading Card Game","Spiritforged","Bellows Breath","","080/221","Rare","Lightly Played Foil","3.78","","4.8300","3.3400","","0","",""
"9027157","Riftbound League of Legends Trading Card Game","Spiritforged","Bellows Breath","","080/221","Rare","Moderately Played Foil","2.53","","","","","0","",""
"9027158","Riftbound League of Legends Trading Card Game","Spiritforged","Bellows Breath","","080/221","Rare","Heavily Played Foil","","","","","","0","",""
"9027159","Riftbound League of Legends Trading Card Game","Spiritforged","Bellows Breath","","080/221","Rare","Damaged Foil","0.75","","","","","0","",""
"9026926","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Near Mint","0.32","","1.6900","0.1900","","0","",""
"9026927","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Lightly Played","0.25","","1.7900","0.3000","","0","",""
"9026928","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Moderately Played","","","","","","0","",""
"9026929","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Heavily Played","","","","","","0","",""
"9026930","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Damaged","0.16","","1.6500","0.1600","","0","",""
"9026931","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Near Mint Foil","1.88","","2.8900","1.4000","","0","",""
"9026932","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Lightly Played Foil","1.41","","3.4900","2.0000","","0","",""
"9026933","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Moderately Played Foil","","","","","","0","",""
"9026934","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9026935","Riftbound League of Legends Trading Card Game","Spiritforged","B.F. Sword","","161/221","Uncommon","Damaged Foil","","","","","","0","",""
"9037802","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Near Mint","0.05","","1.5000","0.0100","","0","",""
"9037803","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Lightly Played","0.04","","1.5400","0.0500","","0","",""
"9037804","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9037805","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Heavily Played","","","1.6900","0.2000","","0","",""
"9037806","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9037807","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Near Mint Foil","0.17","","1.5000","0.0100","","0","",""
"9037808","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Lightly Played Foil","0.25","","1.6900","0.2000","","0","",""
"9037809","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Moderately Played Foil","","","","","","0","",""
"9037810","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Heavily Played Foil","","","","","","0","",""
"9037811","Riftbound League of Legends Trading Card Game","Spiritforged","Black Market Broker","","121/221","Common","Damaged Foil","","","","","","0","",""
"9018548","Riftbound League of Legends Trading Card Game","Spiritforged","Blade of the Ruined King","","178/221","Epic","Near Mint Foil","1.74","","3.2100","1.7200","","0","",""
"9018549","Riftbound League of Legends Trading Card Game","Spiritforged","Blade of the Ruined King","","178/221","Epic","Lightly Played Foil","2.77","","3.4900","2.0000","","0","",""
"9018550","Riftbound League of Legends Trading Card Game","Spiritforged","Blade of the Ruined King","","178/221","Epic","Moderately Played Foil","2.79","","","","","0","",""
"9018551","Riftbound League of Legends Trading Card Game","Spiritforged","Blade of the Ruined King","","178/221","Epic","Heavily Played Foil","","","","","","0","",""
"9018552","Riftbound League of Legends Trading Card Game","Spiritforged","Blade of the Ruined King","","178/221","Epic","Damaged Foil","1.00","","","","","0","",""
"9037692","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Near Mint","0.10","","1.5000","0.0100","","0","",""
"9037693","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Lightly Played","0.05","","1.5400","0.0500","","0","",""
"9037694","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Moderately Played","","","","","","0","",""
"9037695","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Heavily Played","","","","","","0","",""
"9037696","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Damaged","","","99.0000","99.0000","","0","",""
"9037697","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Near Mint Foil","0.21","","1.6500","0.1500","","0","",""
"9037698","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Lightly Played Foil","0.30","","1.7000","0.2100","","0","",""
"9037699","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Moderately Played Foil","","","","","","0","",""
"9037700","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9037701","Riftbound League of Legends Trading Card Game","Spiritforged","Blast Corps Cadet","","013/221","Uncommon","Damaged Foil","","","","","","0","",""
"9038167","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Near Mint","0.13","","1.5400","0.0500","","0","",""
"9038168","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Lightly Played","0.15","","1.5900","0.0900","","0","",""
"9038169","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Moderately Played","","","","","","0","",""
"9038170","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Heavily Played","","","","","","0","",""
"9038171","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Damaged","","","99.0000","99.0000","","0","",""
"9038172","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Near Mint Foil","0.28","","1.6400","0.1500","","0","",""
"9038173","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Lightly Played Foil","0.30","","1.6100","0.1100","","0","",""
"9038174","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Moderately Played Foil","","","","","","0","",""
"9038175","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9038176","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Money","","162/221","Uncommon","Damaged Foil","","","","","","0","",""
"9037601","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Near Mint","0.11","","1.5000","0.0100","","0","",""
"9037602","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Lightly Played","0.08","","1.5700","0.0800","","0","",""
"9037603","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9037604","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9037605","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9037606","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Near Mint Foil","0.36","","1.6400","0.1500","","0","",""
"9037607","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Lightly Played Foil","0.23","","1.7100","0.2200","","0","",""
"9037608","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Moderately Played Foil","","","1.7400","0.2500","","0","",""
"9037609","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Heavily Played Foil","","","","","","0","",""
"9037610","Riftbound League of Legends Trading Card Game","Spiritforged","Blood Rush","","003/221","Common","Damaged Foil","","","1.7100","0.2200","","0","",""
"9139610","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune","","R04","Common","Near Mint","0.11","","1.5300","0.0400","","0","",""
"9139611","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune","","R04","Common","Lightly Played","0.08","","1.5700","0.0800","","0","",""
"9139612","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune","","R04","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9139613","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune","","R04","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9139614","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune","","R04","Common","Damaged","","","1.9800","0.4900","","0","",""
"9139862","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04a)","","R04a","Showcase","Near Mint Foil","3.04","","4.3800","2.8900","","0","",""
"9139863","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04a)","","R04a","Showcase","Lightly Played Foil","4.05","","5.4400","5.4400","","0","",""
"9139864","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04a)","","R04a","Showcase","Moderately Played Foil","","","7.9900","6.0000","","0","",""
"9139865","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04a)","","R04a","Showcase","Heavily Played Foil","3.82","","","","","0","",""
"9139866","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04a)","","R04a","Showcase","Damaged Foil","2.50","","5.4900","2.5000","","0","",""
"9165634","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04b)","","R04b","Promo","Near Mint Foil","6.41","","6.4500","6.4500","","0","",""
"9165635","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04b)","","R04b","Promo","Lightly Played Foil","7.99","","7.6300","7.6300","","0","",""
"9165636","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04b)","","R04b","Promo","Moderately Played Foil","","","","","","0","",""
"9165637","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04b)","","R04b","Promo","Heavily Played Foil","","","","","","0","",""
"9165638","Riftbound League of Legends Trading Card Game","Spiritforged","Body Rune (R04b)","","R04b","Promo","Damaged Foil","","","","","","0","",""
"9035602","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Near Mint","0.07","","1.5000","0.0100","","0","",""
"9035603","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Lightly Played","0.04","","1.5000","0.0100","","0","",""
"9035604","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9035605","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9035606","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9035607","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Near Mint Foil","0.13","","1.5100","0.0200","","0","",""
"9035608","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Lightly Played Foil","0.10","","1.5800","0.0900","","0","",""
"9035609","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Moderately Played Foil","","","","","","0","",""
"9035610","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Heavily Played Foil","","","","","","0","",""
"9035611","Riftbound League of Legends Trading Card Game","Spiritforged","Bonds of Strength","","151/221","Common","Damaged Foil","","","","","","0","",""
"9027986","Riftbound League of Legends Trading Card Game","Spiritforged","Boneshiver","","118/221","Epic","Near Mint Foil","3.30","","4.3900","2.9000","","0","",""
"9027987","Riftbound League of Legends Trading Card Game","Spiritforged","Boneshiver","","118/221","Epic","Lightly Played Foil","5.77","","5.9500","5.9500","","0","",""
"9027988","Riftbound League of Legends Trading Card Game","Spiritforged","Boneshiver","","118/221","Epic","Moderately Played Foil","2.33","","","","","0","",""
"9027989","Riftbound League of Legends Trading Card Game","Spiritforged","Boneshiver","","118/221","Epic","Heavily Played Foil","","","","","","0","",""
"9027990","Riftbound League of Legends Trading Card Game","Spiritforged","Boneshiver","","118/221","Epic","Damaged Foil","","","","","","0","",""
"9027215","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Near Mint","0.46","","1.7600","0.2700","","0","",""
"9027216","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Lightly Played","0.36","","1.8400","0.3500","","0","",""
"9027217","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Moderately Played","","","","","","0","",""
"9027218","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Heavily Played","","","","","","0","",""
"9027219","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Damaged","","","","","","0","",""
"9027220","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Near Mint Foil","2.49","","3.4500","1.9600","","0","",""
"9027221","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Lightly Played Foil","2.27","","4.4400","2.9500","","0","",""
"9027222","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Moderately Played Foil","3.00","","","","","0","",""
"9027223","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9027224","Riftbound League of Legends Trading Card Game","Spiritforged","Boots of Swiftness","","133/221","Uncommon","Damaged Foil","","","","","","0","",""
"9035096","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Near Mint","0.07","","1.5000","0.0100","","0","",""
"9035097","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Lightly Played","0.06","","1.5600","0.0100","","0","",""
"9035098","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Moderately Played","","","20.0000","0.0100","","0","",""
"9035099","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Heavily Played","","","","","","0","",""
"9035100","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Damaged","","","1.7300","0.2400","","0","",""
"9035101","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Near Mint Foil","0.29","","1.6800","0.1900","","0","",""
"9035102","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Lightly Played Foil","0.23","","1.7200","0.2300","","0","",""
"9035103","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Moderately Played Foil","","","","","","0","",""
